Unnamed: 0;name;rating;review;reply;useful;urgent
1511;Qais;5;Gode oplevelse❤️;Hej Qais Tak for din anmeldelse. Vi er glade for at høre, du har været tilfreds med din oplevelse hos os.  Tak fordi du valgte [virksomhed]. Vi håber, vi kan hjælpe igen en anden gang.  Rigtig god dag.  Mvh [virksomhed] ;0;0
1512;Christian;5;Super service af Philip i Kolding;Hej  Tusinde tak for din anmeldelse. Vi er glade for at høre, du har haft en god oplevelse hos vores bilrådgiver Philip.  Tak for besøget. Vi håber, I sammen fandt den helt rigtige billøsning til dig.  Mvh [virksomhed] ;0;0
1513;Kaj;5;Rigtig fint stykke arbejde der er lavet på min bil hele vejen gennem forløbet har det været i top                                 Mvh Kaj.;Hej Kaj  Tak for din anmeldelse. Vi er glade for at høre, du har været tilfreds med din oplevelse hos os.  Tak fordi du valgte [virksomhed]. Vi håber, vi kan hjælpe igen en anden gang.  Rigtig god dag.  Mvh [virksomhed] ;0;0
1514;Jørn;5;Fantastisk oplevelse. Jeg kom for at sælge en dødsbo bil, men forlod butikken med min første el bil. Thomas var utrolig. Tænk at møde en bilsælger som både er troværdig og sympatisk.;Hej Jørn. Tak for din anmeldelse. Det lyder som et dejlig besøg. Tillykke med din nye elbil. Vi er glade for at høre, du havde en god oplevelse hos vores bilrådgiver Thomas.  Tak for handlen. Vi håber, du bliver rigtig glad for din nye bil.  Mvh [virksomhed] ;1;0
1515;Udo;5;Godt, tommelfingeren op. Rigtig god støtte og rådgivning ved køb.  Vi er meget glade for købet og kan varmt anbefale Aunsbjerg Aarhus.  Mange tak til Medin for den gode støtte.;Hej Udo Tusinde tak for din anmeldelse. Vi er glade for at høre, I har haft en god oplevelse hos vores bilrådgiver Medin.  Tak for handlen. Vi håber, I er blevet rigtig glade for jeres nye bil.  Mvh [virksomhed] ;0;0
1516;Daniel;5;Jeg vil gerne give en stor ros til Philip Peters Nissen, der solgte mig min Suzuki Vitara. Philip gjorde hele købsoplevelsen let og behagelig. Han var venlig, hjælpsom og tog sig tid til at besvare mine spørgsmål. Jeg er glad for mit køb og takker Philip for hans fremragende service.;Hej Daniel Tusinde tak for din anmeldelse. Vi er glade for at høre, du har haft en god oplevelse hos vores bilrådgiver Philip. Tak for handlen. Vi håber, du er blevet rigtig glad for din nye bil.  Mvh [virksomhed] ;0;0
1517;Martin;5;Køb af elbil. Torsdag d. 28/9-2023 bliver jeg ringet op af Maurits Fra afdelingen i Horsens, efter at jeg for af nysgerrighed har bedt om et tilbud på min gamle bil- fredag d. 29/9 mødes jeg med Maurits og får en prøvetur, hvor jeg forelsker mig i min nu nye bil- vi får enderne til at mødes og alle er glade! Nu 7 dage senere henter jeg min nye bil og jeg sidder tilbage med følelsen af at være blevet behandlet rigtig godt igennem hele forløbet, hvor jeg har kunnet ringe og stille en del “nybegynder spørgsmål” så alt i alt, en rigtig dejlig oplevelse!;Hej Martin. Tak for din anmeldelse og tak for at dele din oplevelse med os. Vi er glade for at høre, det har været et tilfredsstillende forløb, hvor der har været en god dialog hos Maurits. Vi håber, du er blevet rigtig glad for din nye elbil. Rigtig god dag herfra. Mvh [virksomhed] ;1;0
1518;Thomas;5;Handlede bil i dag , og må sige at det gik fuldstændig smertefrit 😀 Alt var klargjort , og nøglen skulle blot sættes i tændingen også derud af 💪 Meget fin service fra Thomas af , og hjælp fra start til slut 👍;Hej Thomas  Tusinde tak for din anmeldelse. Vi er glade for at høre, du har haft en god oplevelse hos vores bilrådgiver Thomas og at alt gik smertefrit.  Tak for handlen. Vi håber, du er blevet rigtig glad for din nye bil.  Mvh [virksomhed] ;0;0
1519;Emilia;5;Fantastisk købsoplevelse. Min kæreste og jeg har købt ny bil hos Aunsbjerg i Kolding og har fået en helt igennem fantastisk betjening af Thomas Bech. Vi er super glade for vores køb!;Hej Emilia Tusinde tak for din anmeldelse. Vi er glade for at høre, I har haft en god oplevelse hos vores bilrådgiver Thomas.  Tak for handlen. Vi håber, I er blevet rigtig glade for jeres nye bil. Mvh [virksomhed];0;0
1520;Maria;5;Fantastisk service - de har gjort det igen….. De har gjort det igen… Fantastisk service, den er bare i top, yderst dygtig og kompentente mekaniker vi har haft til at tjekke vores bil igennem. Han fortjener en kæmpe ros og tak, han guidede og gav vejledning af hvad der er bedst for vores bil. Vi kommer gerne igen og gir gerne anbefalinger videre til andre.;Hej Maria  Tak for din anmeldelse. Vi er glade for at høre, du har været tilfreds med din oplevelse hos os.  Tak fordi du valgte [virksomhed]. Vi håber, vi kan hjælpe igen en anden gang.  Rigtig god dag.  Mvh [virksomhed] ;0;0
1521;Marcus;5;Rigtig god service og tilfreds med nye bil;Hej Marcus  Tusinde tak for din anmeldelse. Vi er glade for at høre, du har haft en god oplevelse hos en af vores bilrådgivere.  Tak for handlen. Dejligt at du er tilfreds med din nye bil.  Mvh [virksomhed] ;0;0
1522;Maiken;5;Helt fantastisk service Af Maurits.;Hej Maiken Tusinde tak for din anmeldelse. Vi er glade for at høre, du har haft en god oplevelse hos vores bilrådgiver Maurits.  Tak for handlen. Vi håber, I sammen fandt den helt rigtige bil til dig.  Mvh [virksomhed] ;0;0
1523;Jytte;5;Købt ny suzuki swift. Handlede med Alexander. Meget fin og ærlig betjening. Efter god dialog endte salget så alle kan være tilfredse. Vh Jytte;Hej Jytte Tusinde tak for din anmeldelse. Vi er glade for at høre, du har haft en god oplevelse hos vores bilrådgiver Alexander.  Tak for handlen. Vi håber, du er blevet rigtig glad for din nye bil.  Mvh [virksomhed] ;0;0
1524;Christian;5;Den Bedste bilsælger jeg til dato har oplevet. Min kone og jeg har haft fornøjelsen af og handle vores nye Passat GTE med Sebastian Eichler ved Aunsbjerg Odense. Vi modtog en bil, der tros et par år på bagen og 95.000 km. står som næsten fabriksny.  Sebastian Eichler er en meget kompetent og behagelig rådgiver der overholder aftaler og mere til. Det eneste problem der har været med bilen på nuværende tidspunkt, er anhængerstikket som er defekt. Sebastian har taget hånd om det og for fejlen bliver lavet. Vi vil afgjort handle bil igen ved Aunsbjerg og Sebastian Eichler.;Hej Christian. Tak for din anmeldelse og de pæne ord. Vi er glade for at høre, I har været fuldt ud tilfredse med at handle med Sebastian i Odense. Godt I gjorde ham opmærksom på det med anhængerstikket, således han kunne hjælpe jer med det samme.  Tusinde tak for handlen. Vi håber på at kunne hjælpe jer igen en anden gang.  Mvh [virksomhed] ;1;0
1525;Christian;5;Rigtig god service og behandling 👍😀;Hej Chirstian  Tak for din anmeldelse. Vi er glade for at høre, du har været tilfreds med din oplevelse hos os.  Tak fordi du valgte [virksomhed]. Vi håber, vi kan hjælpe igen en anden gang.  Rigtig god dag.  Mvh [virksomhed] ;0;0
1526;kunde;5;Ny Suzuki Vitara med Senior Bilrådgiver Stig…. Ved handel med Senior Bilrådgiver Stig Mikkelsen, havde jeg en meget fin oplevelse. - Stig overholdt alle ønsker og aftaler i forbindelse med leveringen af min nye Suzuki Vitara. - Også “AFTER SALE Service” hvor han ringer for at høre om udfordringer med den nye bil. Hvis der mod forventninger opstår problemer, er hjælpen nær. - Tak for en god handel. - MVH TOM LARSEN;Hej Tom. Tak for din anmeldelse og de fine ord. Vi er glade for at høre, det har været en fornøjelse at købe din nye Suzuki Vitara hos Stig.  Selv tak for en god handel. Vi håber, du er blevet rigtig glad for din nye bil.  Mvh [virksomhed] ;1;0
1527;Dennis;5;Super behagelig service fra Henrik i Egå afd.;Hej Dennis Tusinde tak for din anmeldelse. Vi er glade for at høre, du har haft en god oplevelse hos Henrik.  Tak fordi du valgte [virksomhed]. Vi håber, vi kan hjælpe igen en anden gang.  Mvh [virksomhed] ;0;0
1528;Dennis;5;Super behagelig og professional fra start til slut. Har købt en Cupra ved Aunsbjerg i Horsens og må sige at Lauritz formåede at være den mest behagelige sælger jeg til data har handlet med. Tak for en rigtig god behandling og oplevelse ved mit køb.;Hej Dennis. Tak for din anmeldelse og de pæne ord. Vi er glade for at høre, det har været en fornøjelse at handle din nye Cupra hos Lauritz.  Tak for handlen. Vi håber, du er blevet rigtig glad for din nye bil.  Mvh [virksomhed] ;1;0
1529;Karin;5;God og venlig betjening, videooptagelser over fejl/ mangler som skal laves hurtigt og præcist;Hej Karin  Tak for din anmeldelse. Vi er glade for at høre, du har været tilfreds med din oplevelse hos os og har fået gavn af vores værkstedsvideo.  Tak fordi du valgte [virksomhed]. Vi håber, vi kan hjælpe igen en anden gang.  Rigtig god dag.  Mvh [virksomhed] ;0;0
1530;Adolfo;5;Super god købsoplevelse ved Aunsbjerg Odense hos Alexander Rathcke Jensen. Kan varmt anbefales;Hej Adolfo Tusinde tak for din anmeldelse og anbefaling. Vi er glade for at høre, du har haft en god oplevelse hos vores bilrådgiver Alexander.  Tak for handlen. Vi håber, du er blevet rigtig glad for din nye bil.  Mvh [virksomhed] ;0;0
1531;Stefan;5;Havde en helt fantastisk købsoplevelse med Alexander Rathcke Jensen i Odense afdelingen. Kunne ikke ønske mig bedre service og sparring ved køb af bil. Mine bedste anbefalinger. 5 stjerner til Aunsbjerg og minimum 15 til Alexander!;Hej Stefan  Tak for din anmeldelse og anbefalinger. Dejligt at høre du har været fuldt ud tilfreds med oplevelsen hos vores bilrådgiver Alexander. Vi håber, I sammen fandt den helt rigtige bil til dig.  Tak for besøget.  Mvh [virksomhed] ;0;0
1532;Tommie;5;God service God oplevelse Behjælpelig personale (maurits);Hej Tommie Tusinde tak for din anmeldelse. Vi er glade for at høre, du har haft en god oplevelse hos vores bilrådgiver Maurits. Vi håber, I samme fandt den helt rigtige bil til dig.  Mvh [virksomhed] ;0;0
1533;Stas;5;Jeg udtrykker min dybe taknemmelighed til sælgeren Medin - for hans professionalisme, hurtige løsning af problemer, kompetence og omfattende støtte.  Jeg har kun positive følelser fra oplevelsen med virksomheden!  Attitude til kunden på højeste niveau!  Mange tak!!!  ))) Jeg fortryder ikke, at jeg henvendte mig til dig!;Hej Stas  Tak for din anmeldelse. Hvor er det skønt at høre, du havde en fantastisk oplevelse hos vores bilrådgiver Medin. Vi håber, I sammen fandt den helt rigtige billøsning til dig.  Rigtig god dag  Mvh [virksomhed] ;0;0
1534;Dan;5;Mine kone og jeg havde en super oplevelse med at købe en brugt Peugeot 208 i Odense. Sælgeren, Alexander, var opmærksom og imødekommende, gjorde alt for at besvare vores spørgsmål. Alt i alt en rigtig god oplevelse. Kan klart anbefales.;Hej Dan. Tusind tak for din anmeldelse. Skønt at høre I havde en god oplevelse hos vores bilrådgiver Alexander i Odense. Vi håber, I er blevet rigtig glade for jeres nye Peugeot 208.  Tak for handlen. Må I have en dejlig dag.  Mvh [virksomhed];1;0
1535;Jesper;5;En god stemning og rar atmosfære. Handlen gik som aftalt og vi følte os i gode hænder hos Rasmus;Hej Jesper  Tusinde tak for din anmeldelse. Vi er glade for at høre, I har haft en god oplevelse hos vores bilrådgiver Rasmus og har følt jer i gode hænder. Tak for handlen. Vi håber, I er blevet rigtig glade for jeres nye bil.  Mvh [virksomhed] ;0;0
1536;Anders;5;God oplevelse. Jeg havde tanket forkert brændstof på min bil (benzin på en diesel) og Aunsbjerg var hurtige til at tage bilen ind og jeg havde bilen dagen efter :) Venligt personale man bliver mødt med og så får du lige bilen nyvasket 😊  God oplevelse herfra!;Hej Anders  Tak for din anmeldelse. Vi er glade for at høre, du har været tilfreds med din oplevelse hos os. Dejligt vi kunne hjælpe.  Tak fordi du valgte [virksomhed]. Vi håber, vi kan hjælpe igen en anden gang.  Rigtig god dag.  Mvh [virksomhed] ;0;0
1537;Steen;5;Køb af brugt bil  Det har været en god oplevelse, at have Rasmus som sælger. Rasmus har måtte svare på mange spørgsmål, men har gjort det med stor forståelse og velvilje.  Vi har været meget tilfredse med processen.  vi kigger forbi når den anden bil skal udskiftes.;Hej Steen. Tak for din anmeldelse. Hvor er det skønt at høre, I havde en god oplevelse hos Rasmus. Dejligt han kunne være behjælpelig.  Tak fordi I handlede hos os. Vi håber, I er blevet rigtig glade for jeres nye bil. I er mere end velkomne til at kigge forbi en anden gang.  Mvh [virksomhed] ;1;0
1538;Birtha;5;"Det har været en rigtig god oplevelse at købe Corca i Kolding. Vi kunne Ikke have fået bedre hjælp end den Thomas Bech har givet min mand og jeg. At forklarer en ældre dame "" 77år"" om automatgear så er man meget tålmodig.";Hej Birtha. Tak for din fine anmeldelse. Vi er glade for at høre Thomas kunne hjælpe jer med købet af jeres nye bil, samt introducere jer for automatgear.  Vi håber, I generelt er blevet rigtig glade for jeres nye bil, og at den kører godt. Hvis I har yderligere spørgsmål, er I altid velkommen til at give os et kald.  Mvh [virksomhed] ;1;0
1539;Rune;5;Brugt elbil, 5/5 oplevelse. Købte en brugt elbil hos Aunsbjerg i Egå, efter at prøvekørt bilen. Jeg blev taget super godt imod, og sælger var utrolig hjælpsom med spørgsmål og bekymringer, samt ekstra udstyr ift. bilen. Kæmpe tak til Medin som altid har været klar på telefonen, og selv efter salget var Medin super flink og hjælpsom da der var småproblemer med bilen, hvilket blev løst uden problemer. En rigtig god oplevelse :);Hej Rune  Tak for din anmeldelse. Hvor er det dejligt at høre, du havde en god oplevelse med købet af din nye brugte elbil. Vi er glade for, Medin kunne være behjælpelig hele vejen igennem og gav en god service.  Tak for handlen. Vi håber, du er blevet rigtig glad for din nye bil.  Mvh [virksomhed] ;0;0
1540;Andreas;5;Fin oplevelse, god betjening af Rasmus.;Hej Andreas.  Tusinde tak for din anmeldelse. Vi er glade for at høre, du har haft en god oplevelse hos vores bilrådgiver Rasmus.  Vi håber, I sammen fandt den helt rigtige bil til dig.  Mvh [virksomhed] ;0;0
1541;Bente;5;Ved bilkøb hos Aunsbjerg i Horsens salgsrådgiver Enes Yücelbas, har vi købt en VW Golf, her har vi fået en rigtig god og behagelig rådgivning.;Hej Bente  Tusinde tak for din anmeldelse. Vi er glade for at høre, I har haft en god oplevelse hos vores bilrådgiver Enes.  Tak for handlen. Vi håber, I er blevet rigtig glade for jeres nye VW Golf.  Mvh [virksomhed] ;0;0
1542;Tove;5;Taget godt imod. Føler mig velkommen;Hej Tove  Tak for din anmeldelse. Vi er glade for at høre, du har været tilfreds med din oplevelse hos os og føler dig velkommen hos os.  Tak fordi du valgte [virksomhed]. Vi håber, vi kan hjælpe igen en anden gang.  Rigtig god dag.  Mvh [virksomhed] ;0;0
1543;Lis;5;Dejligt at blive mødt alle smilende…. Dejligt at blive mødt af alle smilende og venlige sælgere. Især at blive vejledt og hjulpet af Thomas som også solgte mig min dengang nye bil for 10 år siden. Han er kompetent og meget behagelig, har tid og kan svare på alle vores spørgsmål. Man føler sig tryg og glad hver gang turen går forbi salg og værksted.;Hej Lis  Tak for din anmeldelse. Dejligt du følte dig velkommen og taget godt imod hos både vores værksted og salgsafdeling.  Vi er glade for at høre, du endnu en gang har haft en behagelig oplevelse hos vores bilrådgiver Thomas og at I sammen fandt den helt rigtige bil til dig.  Tak for handlen. Vi håber, vi kan hjælpe igen en anden gang.  Mvh [virksomhed] ;0;0
1544;mette;5;Philip Peters Nissen og hans professionelle indstilling. Helt igennem en god oplevelse fra vi trådte ind i butikken i Kolding. En professionel sælger som hurtigt var sporet ind på vores behov og ønsker til en bil. Også professionel handling i det videre forløb og indtil i dag hvor vi fik vores nye bil overrakt af Philip Peters Nissen;Hej Mette  Tak for din anmeldelse. Vi er glade for at høre, det har været en god oplevelse fra start til slut. Dejligt at Philip kunne hjælpe jer med en professionel behandling. Vi håber, I sammen fandt den helt rigtige bil til jer.  I ønskes en dejlig dag. Mvh [virksomhed] ;0;0
